,Customers,Sales_Amount,Transaction,Avg_Transaction_Value,DaysSinceLastPurchase,Recency,Frequency,Monetary,Segment
379,0365b680-9203-4827-ba74-3532b88a1827,1495.150000000003,17,87.95000000000017,4,1,1,1,Best Customers
380,03673ccd-da82-472e-8d1a-35580a651fdb,275.59999999999997,8,34.449999999999996,101,3,1,1,Loyal Lapsed
381,036ac6f4-95fa-4e70-94fa-35811a4e0381,8.95,1,8.95,5,1,3,2,Recent low value
382,036b5ad3-92cf-4549-a61e-354951913249,320.84999999999945,9,35.64999999999994,2,1,1,1,Best Customers
383,036bdcde-b0b7-4574-a9e9-35688c99e972,77.55000000000001,3,25.850000000000005,103,3,2,1,Inactive Accounts
384,036cdb3c-5130-4a9e-afa2-3574527eb3e0,38.400000000000006,3,12.800000000000002,42,2,2,2,Lappsed
385,036e97e9-8727-4f82-b5ef-352e9ebb31fe,347.9999999999998,10,34.799999999999976,46,2,1,1,Big spenders
386,0372fbf8-d743-4821-92fb-356b407f8dee,1.0,1,1.0,110,3,3,3,Inactive Accounts
387,03769e0b-0215-43b5-8e94-3556351cee5e,18.599999999999998,2,9.299999999999999,62,2,2,2,Lappsed
388,0376aa44-dcc9-44b0-9585-3568bbf81075,4.95,1,4.95,129,3,3,3,Inactive Accounts
389,0377909d-12eb-4ec5-aa42-357f617f6712,22.9,2,11.45,13,1,2,2,Recent low value
390,037c55f9-da1f-4f6e-8ad5-3529128cb6a9,5.95,1,5.95,30,2,3,3,Lappsed
391,037d83ff-d4be-4225-8c80-357cc1ac040b,367.19999999999993,9,40.79999999999999,7,1,1,1,Best Customers
392,03884a7c-e62b-4158-b6c3-3536b4b2b492,26.7,3,8.9,6,1,2,2,Recent low value
393,038b917c-2814-4416-b01b-356ec615ec94,5.45,1,5.45,98,3,3,3,Inactive Accounts
394,038ca0c8-7354-409e-8242-357bcdf95f6e,15.8,2,7.9,2,1,2,3,Recent low value
395,038e780c-57af-4e68-9ed6-353cac2afdfc,83.25,3,27.75,4,1,2,1,Big spenders
396,038f1543-e569-42ca-a6d5-356a2bc4880e,3.95,1,3.95,121,3,3,3,Inactive Accounts
397,0394a9d2-ec66-4110-8f7e-3541d980a43f,23.7,2,11.85,110,3,2,2,Inactive Accounts
398,03971ef5-98cb-41e9-a99f-357f4dbd6a4d,9.25,1,9.25,12,1,3,2,Recent low value
399,03999a67-4b15-4440-bfec-35392d810e94,207.54999999999978,7,29.64999999999997,12,1,1,1,Best Customers
400,039ad005-4ce4-4294-a3f5-355097502b2a,26.6,2,13.3,108,3,2,2,Inactive Accounts
401,039bd22e-9461-47ec-ae17-354a462aade4,417.9999999999999,10,41.79999999999999,2,1,1,1,Best Customers
402,039bfd85-05eb-4fbf-98de-355ef07cd877,49.7,2,24.85,131,3,2,1,Inactive Accounts
403,039c5f4b-7593-41fb-b878-357e78638315,77.00000000000003,4,19.250000000000007,18,1,2,2,Recent low value
404,039f3b50-6bbe-4e13-b0b0-35258498e6f5,139.74999999999997,5,27.949999999999996,17,1,1,1,Best Customers
405,03a1c146-c9af-4307-a4a0-3563494d9e57,353.6999999999998,9,39.29999999999998,22,1,1,1,Best Customers
406,03a37981-e323-4593-8c84-357a6a3b3c88,0.0,1,0.0,39,2,3,3,Lappsed
407,03a974ae-4f2b-401a-aad5-357fb8061d3d,0.5,1,0.5,12,1,3,3,Recent low value
408,03ac2921-a5e9-4bb0-9676-352efb362b53,664.5000000000008,10,66.45000000000007,13,1,1,1,Best Customers
409,03ad1e73-9009-453f-aed4-353255bbe949,174.30000000000004,6,29.050000000000008,57,2,1,1,Big spenders
410,03afad3e-87fc-4830-a644-3564c7923c53,340.39999999999964,8,42.549999999999955,20,1,1,1,Best Customers
411,03b073d8-8620-46d3-b3db-3576e6ae4102,4.35,1,4.35,35,2,3,3,Lappsed
412,03b120a8-5688-41cb-96d6-3551ba92b63c,543.5000000000001,10,54.35000000000001,8,1,1,1,Best Customers
413,03b485bf-61f5-4191-9a9f-354363105f13,3.95,1,3.95,66,2,3,3,Lappsed
414,03b4bead-804c-4c8c-aa6d-353aa21aef0f,1.0,1,1.0,69,3,3,3,Inactive Accounts
415,03b5dff8-6bc0-4b9b-8459-35662c11c8b8,2.0,1,2.0,41,2,3,3,Lappsed
416,03b81649-ece5-4654-b579-3569f4fe8cc0,4.35,1,4.35,123,3,3,3,Inactive Accounts
417,03bbeab3-72be-4146-aedd-357a658181ee,20.599999999999998,2,10.299999999999999,39,2,2,2,Lappsed
418,03c1faf5-8193-43f2-97c2-3550cb5716fe,1.0,1,1.0,38,2,3,3,Lappsed
419,03c63230-f0df-4754-b950-35601cb32027,187.19999999999996,6,31.199999999999992,23,2,1,1,Big spenders
420,03c9dca0-d94c-4bba-aa6e-3550c00c36cb,12.399999999999999,2,6.199999999999999,126,3,2,3,Inactive Accounts
421,03ccef28-8923-4abe-bcf4-3579454b3469,37.95000000000001,3,12.650000000000004,30,2,2,2,Lappsed
422,03cda87e-630c-4d2b-bc00-3577d00595f4,165.24999999999997,5,33.05,48,2,1,1,Big spenders
423,03ce4964-629a-4093-8676-35409f2762cc,31.1,2,15.55,107,3,2,2,Inactive Accounts
424,03cf0c3c-1ebb-4d60-9a34-3529a651d1bc,20.8,2,10.4,20,1,2,2,Recent low value
425,03cf9d50-cb61-4619-9688-3533aeb58d44,124.74999999999994,5,24.94999999999999,19,1,1,1,Best Customers
426,03d7bbf9-6dc7-4ec1-8234-35577b3b22e6,399.7,6,66.61666666666666,13,1,1,1,Best Customers
427,03dbc470-0cc5-4722-8577-355c196b3e59,37.95,3,12.65,50,2,2,2,Lappsed
428,03de97cd-6e4c-4c92-a291-35477c1d888f,442.00000000000085,10,44.20000000000009,10,1,1,1,Best Customers
429,03e124ce-5ad6-4ffa-8635-357b9e9eba29,4.35,1,4.35,11,1,3,3,Recent low value
430,03e15b6c-4cc4-4b1f-b8ba-35688568fea7,812.0000000000023,14,58.00000000000016,25,2,1,1,Big spenders
431,03e690e8-4339-4ba1-a060-357b39e04861,3.95,1,3.95,16,1,3,3,Recent low value
432,03e9b029-2c0a-486d-b5d7-355675cbcf98,1646.9999999999966,18,91.49999999999982,6,1,1,1,Best Customers
433,03eb343b-78ac-41ef-9058-357093aed6cc,15.8,2,7.9,89,3,2,3,Inactive Accounts
434,03ec16ee-ab62-4e21-9698-353037159b08,168.7499999999999,5,33.74999999999998,16,1,1,1,Best Customers
435,03ee772c-ffe4-4925-944b-35743d37e75e,0.0,1,0.0,70,3,3,3,Inactive Accounts
436,03f15573-48c9-446b-b444-356c7cfcf8f1,3.95,1,3.95,110,3,3,3,Inactive Accounts
437,03f18525-8072-4600-abbe-356dd9c13ced,322.3999999999998,8,40.299999999999976,32,2,1,1,Big spenders
438,03f62b8f-3e00-4b41-90af-355ee37b3ae3,124.50000000000006,6,20.75000000000001,47,2,1,2,Loyal Customers
439,03fa2d47-03cc-453f-9f9d-3529e25a4040,3.95,1,3.95,38,2,3,3,Lappsed
440,03fa7d5b-f1e3-4ecf-8baf-352c69544725,52.650000000000006,3,17.55,109,3,2,2,Inactive Accounts
441,03fe50c2-321b-4fd4-b007-356b8b10eec2,3.95,1,3.95,114,3,3,3,Inactive Accounts
442,0401d136-91df-445d-83ef-353f4bae1c62,19.4,2,9.7,119,3,2,2,Inactive Accounts
443,04021098-d0f0-4139-8a08-352aad5d2645,66.4,4,16.6,39,2,2,2,Lappsed
444,0402b070-82f7-4998-bfe1-35681bfd623c,36.75000000000001,3,12.250000000000002,124,3,2,2,Inactive Accounts
445,0404dd68-312b-428a-a3a2-3577718ed4be,0.0,1,0.0,54,2,3,3,Lappsed
446,0405871b-be95-4602-a7ef-35767e1520f8,2.0,1,2.0,59,2,3,3,Lappsed
447,04084ec6-ff3c-4e3e-9cd7-3576130d83cb,10.05,1,10.05,54,2,3,2,Lappsed
448,040a1b05-11b1-443d-b3c4-3571e739aaa1,78.99999999999999,5,15.799999999999997,2,1,1,2,Loyal Customers
449,040b86dd-22a4-4431-8762-3575522a674e,167.39999999999995,6,27.89999999999999,7,1,1,1,Best Customers
450,040e92aa-6285-4ecf-b977-3551ec5d1f23,3.95,1,3.95,41,2,3,3,Lappsed
451,040fabd2-1013-4c5d-9f64-357a66f77b0e,40.050000000000004,3,13.350000000000001,32,2,2,2,Lappsed
452,040fbbf5-33d7-4d87-9a63-355aa113707c,35.55,3,11.85,52,2,2,2,Lappsed
453,04165727-f83f-450d-9a92-357ef2ca24d6,0.0,1,0.0,16,1,3,3,Recent low value
454,04169bbe-d96e-4215-8d45-35702d25cd9d,195.8999999999999,6,32.649999999999984,5,1,1,1,Best Customers
455,0417ce64-477c-4482-aa9d-355fa898998d,17.4,2,8.7,32,2,2,2,Lappsed
456,0417d49a-fbb5-47ad-a75a-3566fecf7e05,18.7,2,9.35,8,1,2,2,Recent low value
457,041dabd3-efde-419a-9420-3578494177f3,29.799999999999997,2,14.899999999999999,39,2,2,2,Lappsed
458,041f66cf-eb4e-4ffe-b708-3570fe224f14,4.35,1,4.35,12,1,3,3,Recent low value
459,0420dd6b-3743-4480-83ef-352e8d5914ae,235.54999999999976,7,33.64999999999996,21,1,1,1,Best Customers
460,0422a2c7-cece-431b-96c9-3567f430b0e0,124.74999999999997,5,24.949999999999996,119,3,1,1,Loyal Lapsed
461,042308c3-a2a3-4146-9f6a-35297de4cc84,622.3499999999999,9,69.14999999999999,19,1,1,1,Best Customers
462,04234f32-cd22-445b-9b1e-354c996fd496,36.75,3,12.25,49,2,2,2,Lappsed
463,0423743e-e7b2-4223-9e9b-3577a9745318,16.599999999999998,2,8.299999999999999,40,2,2,2,Lappsed
464,04264d5a-1366-4434-a10f-354d3ff9fc51,52.95,3,17.650000000000002,120,3,2,2,Inactive Accounts
465,04291140-b692-4bc0-981b-356f9bbb8ac6,3.95,1,3.95,94,3,3,3,Inactive Accounts
466,042c187a-1be0-472e-aa34-352f6afad3d0,4.85,1,4.85,130,3,3,3,Inactive Accounts
467,042ce7f3-664d-4fc3-8900-3565a6c105fa,338.3999999999997,8,42.29999999999996,89,3,1,1,Loyal Lapsed
468,042fd18a-592a-4962-b4f5-356e0627bf76,41.900000000000006,2,20.950000000000003,50,2,2,2,Lappsed
469,0430b896-2757-4665-b17f-356f0bcc0e71,362.69999999999976,9,40.299999999999976,11,1,1,1,Best Customers
470,04316436-f3f9-4e5c-aa31-3574f4056259,12.45,1,12.45,67,2,3,2,Lappsed
471,043289fb-cdcb-43a3-bda7-35545bd61740,516.6,9,57.400000000000006,39,2,1,1,Big spenders
472,04349b24-3851-45c7-a6ee-3570cbddc34d,786.6000000000016,12,65.55000000000014,49,2,1,1,Big spenders
473,043556ce-2eb9-4b5d-898d-3575ab4db038,0.0,1,0.0,63,2,3,3,Lappsed
474,04359823-ec51-481e-a841-355e52d25c9c,3.95,1,3.95,109,3,3,3,Inactive Accounts
475,04376a26-eed5-44ff-975b-356bd97f3d41,4.35,1,4.35,113,3,3,3,Inactive Accounts
476,043a17fd-99da-43b4-bd9c-356d91c46028,4.35,1,4.35,104,3,3,3,Inactive Accounts
477,043ea515-0ecb-4315-a749-357e5a505eea,149.39999999999992,6,24.899999999999988,12,1,1,1,Best Customers
478,043fdcd7-9940-4091-a1ea-353ded7449e8,3370.9999999999995,20,168.54999999999998,12,1,1,1,Best Customers
479,04446818-0424-47db-831d-35261a991216,36.75,3,12.25,38,2,2,2,Lappsed
480,044496d1-3566-4e9f-8c1c-357e93821d9b,35.55,3,11.85,11,1,2,2,Recent low value
481,0445a37b-612c-451d-b760-357e26235365,4.35,1,4.35,20,1,3,3,Recent low value
482,044b70f1-eaaa-440e-973b-3577acd58abe,15.899999999999999,2,7.949999999999999,46,2,2,3,Lappsed
483,044d82f6-60df-4fb9-b5bb-356fc232994e,3.95,1,3.95,93,3,3,3,Inactive Accounts
484,04515c4f-8849-4f2f-b34b-356c0f65bace,15.8,2,7.9,26,2,2,3,Lappsed
485,04556441-4b22-4e55-b424-356e320a1161,4.35,1,4.35,101,3,3,3,Inactive Accounts
486,04565a31-b544-4bd3-b88b-3540ae4340fe,23.3,2,11.65,59,2,2,2,Lappsed
487,04598bee-e3a8-46a3-a96d-356e10f5b036,2.0,1,2.0,102,3,3,3,Inactive Accounts
488,045be35c-54fd-444b-a039-355ff954d3a2,42.75,3,14.25,40,2,2,2,Lappsed
489,045be856-b4b7-45c3-bfb8-353b618c2592,10.95,1,10.95,10,1,3,2,Recent low value
490,0460209b-85e9-4c63-88f3-353ceb1b1b95,194.6999999999999,6,32.44999999999998,3,1,1,1,Best Customers
491,04675bcc-ccfe-4d07-994d-3563ab50a6c7,159.2999999999999,6,26.549999999999983,49,2,1,1,Big spenders
492,046c7283-9e2d-407b-ad2b-3564d0763c32,3.95,1,3.95,124,3,3,3,Inactive Accounts
493,046da1d1-246e-41a4-9960-357a3101e3de,88.60000000000002,4,22.150000000000006,39,2,2,1,Big spenders
494,04701156-1b3f-468e-972e-35801d4b3292,0.0,1,0.0,10,1,3,3,Recent low value
495,04709aec-e1dc-45f0-bd66-357aa0f4322c,66.40000000000002,4,16.600000000000005,13,1,2,2,Recent low value
496,04721630-8470-4c97-aaea-3525e8dfe8e5,356.4000000000002,8,44.550000000000026,13,1,1,1,Best Customers
497,0478d606-73b0-4284-a092-357ff12e28b0,29.1,3,9.700000000000001,10,1,2,2,Recent low value
498,047afd98-741e-4c04-89b3-3570a44d34c4,52.26,3,17.419999999999998,13,1,2,2,Recent low value
499,047b6e13-4ad0-4fae-9d04-35550c621656,3.95,1,3.95,120,3,3,3,Inactive Accounts
500,047f27fa-cda1-4899-a298-3561e22d7422,20.6,2,10.3,89,3,2,2,Inactive Accounts
501,047fb154-2792-4c55-af34-3532b0879880,185.24999999999994,5,37.04999999999999,5,1,1,1,Best Customers
502,047fd648-4b0d-4646-bd51-3580245128c0,22.9,2,11.45,9,1,2,2,Recent low value
